"Election Name","County Name","Office Name","District Name","Party Name","Candidate Name","Votes","Yes Votes","No Votes","Election Day Votes","ElectionDay Yes Votes","Election Day No Votes","Mail Votes","Mail Yes Votes","Mail No Votes","Provisional Votes","Provisional Yes Votes","Provisional No Votes"
"2002 General Election","WAYNE","Representative in the General Assembly","115th Legislative District","Democratic","STABACK, EDWARD","1,632","1,632","","","","","","","","","",""
"2002 General Election","WAYNE","Representative in the General Assembly","139th Legislative District","Republican","BIRMELIN, JERRY","5,120","5,120","","","","","","","","","",""
"2002 General Election","WESTMORELAND","Senator in the General Assembly","32nd Senatorial District","Democratic","KASUNIC, RICHARD A.","1,250","1,250","","","","","","","","","",""
"2002 General Election","WESTMORELAND","Senator in the General Assembly","38th Senatorial District","Republican","TOMSON, TED","2,366","2,366","","","","","","","","","",""
"2002 General Election","WESTMORELAND","Senator in the General Assembly","38th Senatorial District","Democratic","FERLO, JIM","2,513","2,513","","","","","","","","","",""
"2002 General Election","WESTMORELAND","Senator in the General Assembly","46th Senatorial District","Republican / Democratic","STOUT, J. BARRY","2,265","2,265","","","","","","","","","",""
"2002 General Election","WESTMORELAND","Representative in the General Assembly","25th Legislative District","Republican","FERO, PAUL","1,276","1,276","","","","","","","","","",""
"2002 General Election","WESTMORELAND","Representative in the General Assembly","25th Legislative District","Democratic","MARKOSEK, JOSEPH F.","2,213","2,213","","","","","","","","","",""
"2002 General Election","WESTMORELAND","Representative in the General Assembly","52nd Legislative District","Democratic","SHANER, JAMES E.","1,956","1,956","","","","","","","","","",""
"2002 General Election","WESTMORELAND","Representative in the General Assembly","54th Legislative District","Democratic","PALLONE, JOHN E.","9,471","9,471","","","","","","","","","",""
"2002 General Election","WESTMORELAND","Representative in the General Assembly","55th Legislative District","Democratic","PETRARCA, JOSEPH A.","11,454","11,454","","","","","","","","","",""
"2002 General Election","WESTMORELAND","Representative in the General Assembly","56th Legislative District","Republican","LISOTTO, SUSANNA","7,318","7,318","","","","","","","","","",""
"2002 General Election","WESTMORELAND","Representative in the General Assembly","56th Legislative District","Democratic","CASORIO, JAMES E.","11,794","11,794","","","","","","","","","",""
"2002 General Election","WESTMORELAND","Representative in the General Assembly","57th Legislative District","Republican","BOYLE, BRIAN F.","8,170","8,170","","","","","","","","","",""
"2002 General Election","WESTMORELAND","Representative in the General Assembly","57th Legislative District","Democratic","TANGRETTI, THOMAS A.","9,401","9,401","","","","","","","","","",""
"2002 General Election","WESTMORELAND","Representative in the General Assembly","58th Legislative District","Democratic","HARHAI, R. TED","11,554","11,554","","","","","","","","","",""
"2002 General Election","WESTMORELAND","Representative in the General Assembly","59th Legislative District","Republican / Democratic","STAIRS, JESS","15,607","15,607","","","","","","","","","",""
"2002 General Election","WYOMING","Senator in the General Assembly","20th Senatorial District","Republican","LEMMOND, CHARLES D.","6,301","6,301","","","","","","","","","",""
"2002 General Election","WYOMING","Senator in the General Assembly","20th Senatorial District","Democratic","PETRIZZO, JOHN","1,898","1,898","","","","","","","","","",""
"2002 General Election","WYOMING","Representative in the General Assembly","111th Legislative District","Republican","MAJOR, SANDRA J.","4,996","4,996","","","","","","","","","",""
"2002 General Election","WYOMING","Representative in the General Assembly","114th Legislative District","Republican","NAYLOR, DANIEL","146","146","","","","","","","","","",""
"2002 General Election","WYOMING","Representative in the General Assembly","114th Legislative District","Democratic","WANSACZ, JIM","150","150","","","","","","","","","",""
"2002 General Election","WYOMING","Representative in the General Assembly","114th Legislative District","Reform","SKURSKY, LEONARD","2","2","","","","","","","","","",""
"2002 General Election","WYOMING","Representative in the General Assembly","117th Legislative District","Republican","HASAY, GEORGE C.","2,030","2,030","","","","","","","","","",""
"2002 General Election","YORK","Senator in the General Assembly","28th Senatorial District","Republican","WAUGH, MIKE","46,560","46,560","","","","","","","","","",""
"2002 General Election","YORK","Representative in the General Assembly","47th Legislative District","Republican","GILLESPIE, KEITH","13,114","13,114","","","","","","","","","",""
"2002 General Election","YORK","Representative in the General Assembly","47th Legislative District","Independent","CUTSHALL, MARLIN D.","1,094","1,094","","","","","","","","","",""
"2002 General Election","YORK","Representative in the General Assembly","92nd Legislative District","Republican","SMITH, BRUCE","10,792","10,792","","","","","","","","","",""
"2002 General Election","YORK","Representative in the General Assembly","92nd Legislative District","Democratic","ELLSPERMAN, LAURENCE","2,869","2,869","","","","","","","","","",""
"2002 General Election","YORK","Representative in the General Assembly","93rd Legislative District","Republican","MILLER, RON","14,241","14,241","","","","","","","","","",""
"2002 General Election","YORK","Representative in the General Assembly","94th Legislative District","Republican","SAYLOR, STANLEY E.","12,543","12,543","","","","","","","","","",""
"2002 General Election","YORK","Representative in the General Assembly","95th Legislative District","Democratic","STETLER, STEPHEN H.","6,226","6,226","","","","","","","","","",""
"2002 General Election","YORK","Representative in the General Assembly","193rd Legislative District","Republican","NICKOL, STEVEN R.","4,515","4,515","","","","","","","","","",""
"2002 General Election","YORK","Representative in the General Assembly","193rd Legislative District","Democratic","PANEBAKER, BILL","2,067","2,067","","","","","","","","","",""
"2002 General Election","YORK","Representative in the General Assembly","196th Legislative District","Republican","MACKERETH, BEVERLY","13,212","13,212","","","","","","","","","",""
"2002 General Election","YORK","Representative in the General Assembly","196th Legislative District","Democratic","COOPER, LEO","3,029","3,029","","","","","","","","","",""
