"year","state","pop","dem","total","ecvotes","dlag","dlag2","house"
1920,"North Carolina",2206287,0.567434213581772,538295,12,0.582090274584908,0.543764271389711,10
1920,"North Dakota",577056,0.189484237495823,197494,5,0.507982369774653,0.363109368961519,3
1920,"Ohio",4767121,0.397560419946597,1962059,24,0.539953025880452,0.467633086612225,22
1920,"Oklahoma",1657155,0.470949306116073,460884,10,0.603690298598714,0.525530736094349,8
1920,"Oregon",672765,0.357849121912607,223611,5,0.486379100850547,0.378299645055131,3
1920,"Pennsylvania",7665111,0.292581729197432,1722059,38,0.425735166329827,0.375687804976054,36
1920,"Rhode Island",542610,0.338790955237656,162525,5,0.473818796039976,0.359893951753875,3
1920,"South Carolina",1515400,0.960916442048518,66780,9,0.975550507918481,0.94043754623828,7
1920,"South Dakota",583888,0.245093091454682,146630,5,0.47963665240503,0.373518116547003,3
1920,"Tennessee",2184789,0.484437846369613,426387,12,0.568750626152585,0.534763491531439,10
1920,"Texas",3896542,0.716001537298075,403305,20,0.815087919934682,0.767938424132764,18
1920,"Utah",373351,0.40985136836621,138194,4,0.608502914334476,0.411091489833927,2
1920,"Vermont",355956,0.234699487271544,89131,4,0.360684901045141,0.225199811941702,2
1920,"Virginia",2061612,0.618306084861605,229126,12,0.675673544486792,0.612066293776472,10
1920,"Washington",1141990,0.274197797908501,307435,7,0.523074992298828,0.35623630525696,5
1920,"West Virginia",1221119,0.439122427386057,502796,8,0.495201515199611,0.446946691965486,6
1920,"Wisconsin",2333860,0.185330671015265,611998,13,0.464264832538787,0.40216790658504,11
1920,"Wyoming",145965,0.331854531607007,52520,3,0.56616147478706,0.417123364276927,1
1924,"Alabama",2348174,0.735842552665639,153753,12,0.624385084134101,0.894558081493137,10
1924,"Alaska",NA,NA,NA,NA,NA,NA,NA
1924,"Arizona",334162,0.462282602949728,56751,3,0.443886902436826,0.77362307980517,1
1924,"Arkansas",1752204,0.676417329429877,125359,9,0.60164345809574,0.72896958654223,7
1924,"California",3426861,0.125797006070838,838764,13,0.268316040005479,0.986378980337567,11
1924,"Colorado",939629,0.278237780547245,270409,6,0.377217956460472,0.66176180931305,4
1924,"Connecticut",1380631,0.309066327074439,356506,7,0.344957552170397,0.521825244077405,5
1924,"D. C.",NA,NA,NA,NA,NA,NA,NA
1924,"Delaware",223003,0.389411545537107,85886,3,0.430219146482122,0.585855186517901,1
1924,"Florida",968470,0.66960395185297,92716,6,0.66865876721234,0.89200444197668,4
1924,"Georgia",2895832,0.802605863192182,153500,14,0.722841667172565,0.94718044730255,12
1924,"Hawaii",NA,NA,NA,NA,NA,NA,NA
1924,"Idaho",431866,0.257672491634355,94135,4,0.343619516945276,0.508324466889452,2
1924,"Illinois",6485280,0.28418270045353,2030296,29,0.273365304687,0.614975381125682,27
1924,"Indiana",2930390,0.411821595984897,1195287,15,0.423407803373922,0.650780202097623,13
1924,"Iowa",2404021,0.229826321219764,697840,13,0.264227128606125,0.607364074328975,11
1924,"Kansas",1769257,0.277166261813153,563990,10,0.334330811995702,0.657472495286214,8
1924,"Kentucky",2416630,0.484420815666672,773821,13,0.502209626866246,0.65518785411082,11
1924,"Louisiana",1798509,0.790733577633008,117888,10,0.694281158523525,0.940761003956479,8
1924,"Maine",768014,0.232611250304871,180404,6,0.301874910401606,0.658180741198589,4
1924,"Maryland",1449661,0.476903950580703,310486,8,0.433422996906967,0.672158921434111,6
1924,"Massachusetts",3852356,0.285308343839879,984307,18,0.288868542267843,0.526506272847618,16
1924,"Michigan",3668412,0.148354901216175,1026990,15,0.234313445044991,0.497536262974637,13
1924,"Minnesota",2387125,0.117298687567132,476672,12,0.215867696232724,0.623249004450691,10
1924,"Mississippi",1790618,0.922050510241539,108968,10,0.856826586521218,0.973507234562869,8
1924,"Missouri",3404055,0.468993374761206,1221239,18,0.441487110597015,0.614122291191254,16
1924,"Montana",548889,0.313174545825111,107943,4,0.343952710399156,0.60148967773879,2
1924,"Nebraska",1296372,0.385779798467997,355874,8,0.325813252847951,0.667802051043288,6
1924,"Nevada",77407,0.344507929104478,17152,3,0.388906435057244,0.714183509211232,1
1924,"New Hampshire",443083,0.367200338948233,155776,4,0.39695169076005,0.513281400127123,2
1924,"New Jersey",3155900,0.306035018835344,972905,14,0.295806906272023,0.667439091957293,12
1924,"New Mexico",360350,0.469972019712064,103287,3,0.447431496999099,0.535420487293686,1
1924,"New York",10385227,0.343141861678746,2770854,45,0.294539483977748,0.590042841970731,43
1924,"North Carolina",2559123,0.597177027160452,476023,12,0.567434213581772,0.832193082478145,10
1924,"North Dakota",646872,0.127384202446939,108789,5,0.189484237495823,0.561401842530155,3
1924,"Ohio",5759394,0.288925513507108,1654018,24,0.397560419946597,0.604314070230241,22
1924,"Oklahoma",2028283,0.530657206870799,482040,10,0.470949306116073,0.567566280210725,8
1924,"Oregon",783389,0.321595104868486,210168,5,0.357849121912607,0.575797986224109,3
1924,"Pennsylvania",8720017,0.225988900259738,1810673,38,0.292581729197432,0.591388302189696,36
1924,"Rhode Island",604397,0.379440492936818,201892,5,0.338790955237656,0.523307235653446,3
1924,"South Carolina",1683724,0.977598691428457,50131,9,0.960916442048518,0.989037285500992,7
1924,"South Dakota",636547,0.211760677908072,128513,5,0.245093091454682,1,3
1924,"Tennessee",2337885,0.54829480667565,289410,12,0.484437846369613,0.687461239508827,10
1924,"Texas",4663228,0.788452527382417,614628,20,0.716001537298075,0.884968490317274,18
1924,"Utah",449396,0.378040344894151,124328,4,0.40985136836621,0.464914399013714,2
1924,"Vermont",352428,0.166877108733001,96622,4,0.234699487271544,0.396887763015044,2
1924,"Virginia",2309187,0.655857445969544,213028,12,0.618306084861605,0.795036085196268,10
1924,"Washington",1356621,0.162856469479142,263066,7,0.274197797908501,0.552118765298662,5
1924,"West Virginia",1463701,0.471235667296246,545867,8,0.439122427386057,0.666056686927408,6
1924,"Wisconsin",2632067,0.179377924783201,379729,13,0.185330671015265,0.557040423843216,11
1924,"Wyoming",194402,0.235135036362972,54726,3,0.331854531607007,0.512554402410445,1
1928,"Alabama",2348174,0.51422616197424,248521,12,0.735842552665639,0.776202262807349,10
1928,"Alaska",NA,NA,NA,NA,NA,NA,NA
1928,"Arizona",334162,0.423158010321731,91070,3,0.462282602949728,0.617759898685142,1
1928,"Arkansas",1752204,0.605218662889001,196947,9,0.676417329429877,0.696573344093364,7
1928,"California",3426861,0.345792283169583,1776688,13,0.125797006070838,0.502031104483718,11
1928,"Colorado",939629,0.344005085231897,387003,6,0.278237780547245,0.636075183904611,4
1928,"Connecticut",1380631,0.459400502254313,548726,7,0.309066327074439,0.483693650024237,5
1928,"D. C.",NA,NA,NA,NA,NA,NA,NA
1928,"Delaware",223003,0.347317137901292,105503,3,0.389411545537107,0.487609329446064,1
1928,"Florida",968470,0.413789177496218,245932,6,0.66960395185297,0.793030667894327,4
1928,"Georgia",2895832,0.56602174957418,228970,14,0.802605863192182,0.918776249928082,12
1928,"Hawaii",NA,NA,NA,NA,NA,NA,NA
1928,"Idaho",431866,0.352257600766732,150248,4,0.257672491634355,0.558546347530736,2
1928,"Illinois",6485280,0.426154686505622,3082958,29,0.28418270045353,0.451892211160665,27
1928,"Indiana",2930390,0.398794172281554,1410981,15,0.411821595984897,0.494858295756872,13
1928,"Iowa",2404021,0.378221344307051,1002881,13,0.229826321219764,0.441510102800425,11
1928,"Kansas",1769257,0.273114232143489,706675,10,0.277166261813153,0.531177922687532,8
1928,"Kentucky",2416630,0.40547816353197,939804,13,0.484420815666672,0.527484936816686,11
1928,"Louisiana",1798509,0.762945115029076,215815,10,0.790733577633008,0.925110897487868,8
1928,"Maine",768014,0.310909146617031,261102,6,0.232611250304871,0.479500677694491,4
1928,"Maryland",1449661,0.425869111891907,525105,8,0.476903950580703,0.541086247487349,6
1928,"Massachusetts",3852356,0.505481010301443,1568324,18,0.285308343839879,0.479784314408587,16
1928,"Michigan",3668412,0.291274580481853,1362158,15,0.148354901216175,0.458200718357747,13
1928,"Minnesota",2387125,0.414079178799868,957428,12,0.117298687567132,0.499453576287441,10
1928,"Mississippi",1790618,0.820999129815679,151692,10,0.922050510241539,0.949772660171243,8
1928,"Missouri",3404055,0.442699055619179,1496642,18,0.468993374761206,0.518695650474151,16
1928,"Montana",548889,0.409520632902157,191878,4,0.313174545825111,0.602235822016173,2
1928,"Nebraska",1296372,0.36409333019437,543704,8,0.385779798467997,0.574216010238686,6
1928,"Nevada",77407,0.434648486905019,32417,3,0.344507929104478,0.594455405812126,1
1928,"New Hampshire",443083,0.411561347957108,196119,4,0.367200338948233,0.500319978058647,2
1928,"New Jersey",3155900,0.399669511923955,1542567,14,0.306035018835344,0.439620833333333,12
1928,"New Mexico",360350,0.409066997013304,117856,3,0.469972019712064,0.518359900431361,1
1928,"New York",10385227,0.487920149551493,4283207,45,0.343141861678746,0.463442169962848,43
1928,"North Carolina",2559123,0.450644729591435,635150,12,0.597177027160452,0.582090274584908,10
1928,"North Dakota",646872,0.447933335853399,238089,5,0.127384202446939,0.507982369774653,3
1928,"Ohio",5759394,0.346827699020289,2491756,24,0.288925513507108,0.539953025880452,22
1928,"Oklahoma",2028283,0.35741495711164,613220,10,0.530657206870799,0.603690298598714,8
1928,"Oregon",783389,0.347220279497972,314564,5,0.321595104868486,0.486379100850547,3
1928,"Pennsylvania",8720017,0.341849804416824,3122968,38,0.225988900259738,0.425735166329827,36
1928,"Rhode Island",604397,0.503067718133576,236495,5,0.379440492936818,0.473818796039976,3
1928,"South Carolina",1683724,0.914554100177951,68558,9,0.977598691428457,0.975550507918481,7
1928,"South Dakota",636547,0.394447155377445,260263,5,0.211760677908072,0.47963665240503,3
1928,"Tennessee",2337885,0.461341875935611,362731,12,0.54829480667565,0.568750626152585,10
1928,"Texas",4663228,0.48163735686403,708068,20,0.788452527382417,0.815087919934682,18
1928,"Utah",449396,0.461182326042266,175603,4,0.378040344894151,0.608502914334476,2
1928,"Vermont",352428,0.329566017027083,134844,4,0.166877108733001,0.360684901045141,2
1928,"Virginia",2309187,0.459864481304655,304755,12,0.655857445969544,0.675673544486792,10
1928,"Washington",1356621,0.318243824804716,492616,7,0.162856469479142,0.523074992298828,5
1928,"West Virginia",1463701,0.412591208052117,639335,8,0.471235667296246,0.495201515199611,6
1928,"Wisconsin",2632067,0.452765509862599,994464,13,0.179377924783201,0.464264832538787,11
1928,"Wyoming",194402,0.357100198666618,82047,3,0.235135036362972,0.56616147478706,1
1932,"Alabama",2646248,0.857060411814416,242585,11,0.51422616197424,0.624385084134101,9
1932,"Alaska",NA,NA,NA,NA,NA,NA,NA
1932,"Arizona",435573,0.68705360238541,115368,3,0.423158010321731,0.443886902436826,1
1932,"Arkansas",1854482,0.869458749294948,218069,9,0.605218662889001,0.60164345809574,7
1932,"California",5677251,0.609632150876196,2172059,22,0.345792283169583,0.268316040005479,20
1932,"Colorado",1035791,0.569535566886269,440494,6,0.344005085231897,0.377217956460472,4
1932,"Connecticut",1606903,0.494046157192677,570052,8,0.459400502254313,0.344957552170397,6
1932,"D. C.",NA,NA,NA,NA,NA,NA,NA
1932,"Delaware",238380,0.487638250502729,111392,3,0.347317137901292,0.430219146482122,1
1932,"Florida",1468211,0.748908257313678,275477,7,0.413789177496218,0.66865876721234,5
1932,"Georgia",2908506,0.92179336249562,253981,12,0.56602174957418,0.722841667172565,10
1932,"Hawaii",NA,NA,NA,NA,NA,NA,NA
1932,"Idaho",445032,0.605204095170706,180896,4,0.352257600766732,0.343619516945276,2
1932,"Illinois",7630654,0.567803900985201,3315060,29,0.426154686505622,0.273365304687,27
1932,"Indiana",3238503,0.560052441532758,1539238,14,0.398794172281554,0.423407803373922,12
1932,"Iowa",2470939,0.590664051234034,1012452,11,0.378221344307051,0.264227128606125,9
1932,"Kansas",1880999,0.548278277683139,773702,9,0.273114232143489,0.334330811995702,7
1932,"Kentucky",2614589,0.595283454152098,975290,11,0.40547816353197,0.502209626866246,9
1932,"Louisiana",2101593,0.929724047698037,268271,10,0.762945115029076,0.694281158523525,8
1932,"Maine",797423,0.436177412041768,295538,5,0.310909146617031,0.301874910401606,3
1932,"Maryland",1631526,0.630522088353414,498498,8,0.425869111891907,0.433422996906967,6
1932,"Massachusetts",4249614,0.520554522229097,1537107,17,0.505481010301443,0.288868542267843,15
1932,"Michigan",4842325,0.540893053709557,1611594,19,0.291274580481853,0.234313445044991,17
1932,"Minnesota",2563953,0.622748544982457,964765,11,0.414079178799868,0.215867696232724,9
1932,"Mississippi",2009821,0.964361394721634,145348,9,0.820999129815679,0.856826586521218,7
1932,"Missouri",3629367,0.644861170767722,1590119,15,0.442699055619179,0.441487110597015,13
1932,"Montana",537606,0.619806782103971,205364,4,0.409520632902157,0.343952710399156,2
1932,"Nebraska",1377963,0.640921430981028,560259,7,0.36409333019437,0.325813252847951,5
1932,"Nevada",91058,0.69408641081342,41430,3,0.434648486905019,0.388906435057244,1
1932,"New Hampshire",465293,0.492782990470317,204309,4,0.411561347957108,0.39695169076005,2
1932,"New Jersey",4041334,0.509778716487372,1582314,16,0.399669511923955,0.295806906272023,14
1932,"New Mexico",423317,0.636873266981903,149306,3,0.409066997013304,0.447431496999099,1
1932,"New York",12588066,0.566734452333396,4472922,47,0.487920149551493,0.294539483977748,45
1932,"North Carolina",3170276,0.704857559745577,705910,13,0.450644729591435,0.567434213581772,11
1932,"North Dakota",680845,0.713052030609063,250122,4,0.447933335853399,0.189484237495823,2
1932,"Ohio",6646697,0.514704544933322,2529014,26,0.346827699020289,0.397560419946597,24
1932,"Oklahoma",2396040,0.732960278613122,704633,11,0.35741495711164,0.470949306116073,9
1932,"Oregon",953786,0.61125210780531,349890,5,0.347220279497972,0.357849121912607,3
1932,"Pennsylvania",9631350,0.471341573412941,2749488,36,0.341849804416824,0.292581729197432,34
1932,"Rhode Island",687497,0.559835032649788,261870,4,0.503067718133576,0.338790955237656,2
1932,"South Carolina",1738765,0.98104001917086,104325,8,0.914554100177951,0.960916442048518,6
1932,"South Dakota",692849,0.649089050568216,282727,4,0.394447155377445,0.245093091454682,2
1932,"Tennessee",2616556,0.671818240662826,386225,11,0.461341875935611,0.484437846369613,9
1932,"Texas",5824715,0.885869508229573,858307,23,0.48163735686403,0.716001537298075,21
1932,"Utah",507847,0.579275099853631,201545,4,0.461182326042266,0.40985136836621,2
1932,"Vermont",359611,0.416014787430684,135250,3,0.329566017027083,0.234699487271544,1
1932,"Virginia",2421851,0.694713503351316,293616,11,0.459864481304655,0.618306084861605,9
1932,"Washington",1563396,0.628682784456447,561905,8,0.318243824804716,0.274197797908501,6
1932,"West Virginia",1729205,0.550548681465778,735855,8,0.412591208052117,0.439122427386057,6
1932,"Wisconsin",2939006,0.67043484771374,1055151,12,0.452765509862599,0.185330671015265,10
1932,"Wyoming",225565,0.578693602120209,93953,3,0.357100198666618,0.331854531607007,1
1936,"Alabama",2646248,0.87074581252696,273554,11,0.857060411814416,0.735842552665639,9
1936,"Alaska",NA,NA,NA,NA,NA,NA,NA
1936,"Arizona",435573,0.721751071532604,120155,3,0.68705360238541,0.462282602949728,1
1936,"Arkansas",1854482,0.820814970582314,178804,9,0.869458749294948,0.676417329429877,7
1936,"California",5677251,0.678699495672169,2603267,22,0.609632150876196,0.125797006070838,20
1936,"Colorado",1035791,0.619417243348562,476288,6,0.569535566886269,0.278237780547245,4
1936,"Connecticut",1606903,0.578270133502014,660814,8,0.494046157192677,0.309066327074439,6
1936,"D. C.",NA,NA,NA,NA,NA,NA,NA
1936,"Delaware",238380,0.549102711559974,126938,3,0.487638250502729,0.389411545537107,1
1936,"Florida",1468211,0.760976280298749,327365,7,0.748908257313678,0.66960395185297,5
1936,"Georgia",2908506,0.873618742003243,292306,12,0.92179336249562,0.802605863192182,10
1936,"Hawaii",NA,NA,NA,NA,NA,NA,NA
1936,"Idaho",445032,0.654806995972679,191939,4,0.605204095170706,0.257672491634355,2
1936,"Illinois",7630654,0.592464768702483,3853392,29,0.567803900985201,0.28418270045353,27
1936,"Indiana",3238503,0.574822445627047,1626544,14,0.560052441532758,0.411821595984897,12
1936,"Iowa",2470939,0.560275309466331,1109733,11,0.590664051234034,0.229826321219764,9
1936,"Kansas",1880999,0.538731941079528,862247,9,0.548278277683139,0.277166261813153,7
1936,"Kentucky",2614589,0.594467589393251,911646,11,0.595283454152098,0.484420815666672,9
1936,"Louisiana",2101593,0.888405599284165,329685,10,0.929724047698037,0.790733577633008,8
1936,"Maine",797423,0.428021114258223,295156,5,0.436177412041768,0.232611250304871,3
1936,"Maryland",1631526,0.627347044587608,621047,8,0.630522088353414,0.476903950580703,6
1936,"Massachusetts",4249614,0.550867775863087,1711329,17,0.520554522229097,0.285308343839879,15
1936,"Michigan",4842325,0.592355378039495,1716527,19,0.540893053709557,0.148354901216175,17
1936,"Minnesota",2563953,0.665996042970745,1049272,11,0.622748544982457,0.117298687567132,9
1936,"Mississippi",2009821,0.972391841779975,161800,9,0.964361394721634,0.922050510241539,7
1936,"Missouri",3629367,0.614197643474002,1808934,15,0.644861170767722,0.468993374761206,13
1936,"Montana",537606,0.715175020601197,223288,4,0.619806782103971,0.313174545825111,2
1936,"Nebraska",1377963,0.583768498729788,595176,7,0.640921430981028,0.385779798467997,5
1936,"Nevada",91058,0.728083378945448,43848,3,0.69408641081342,0.344507929104478,1
1936,"New Hampshire",465293,0.508958151495528,213102,4,0.492782990470317,0.367200338948233,2
1936,"New Jersey",4041334,0.600746492019608,1804172,16,0.509778716487372,0.306035018835344,14
1936,"New Mexico",423317,0.632060513578598,167764,3,0.636873266981903,0.469972019712064,1
1936,"New York",12588066,0.601623488369884,5473892,47,0.566734452333396,0.343141861678746,45
1936,"North Carolina",3170276,0.734004507853004,839424,13,0.704857559745577,0.597177027160452,11
1936,"North Dakota",680845,0.691601066558146,235899,4,0.713052030609063,0.127384202446939,2
1936,"Ohio",6646697,0.607701926438133,2874995,26,0.514704544933322,0.288925513507108,24
1936,"Oklahoma",2396040,0.67150233653314,746191,11,0.732960278613122,0.530657206870799,9
1936,"Oregon",953786,0.684915994546001,389439,5,0.61125210780531,0.321595104868486,3
1936,"Pennsylvania",9631350,0.582066803538016,4044187,36,0.471341573412941,0.225988900259738,34
1936,"Rhode Island",687497,0.56925817086909,290269,4,0.559835032649788,0.379440492936818,2
1936,"South Carolina",1738765,0.985741140189021,115437,8,0.98104001917086,0.977598691428457,6
1936,"South Dakota",692849,0.559696484618019,286114,4,0.649089050568216,0.211760677908072,2
1936,"Tennessee",2616556,0.690626959710982,473603,11,0.671818240662826,0.54829480667565,9
1936,"Texas",5824715,0.876084076375808,844613,23,0.885869508229573,0.788452527382417,21
1936,"Utah",507847,0.699466017383532,214801,4,0.579275099853631,0.378040344894151,2
1936,"Vermont",359611,0.433987439485284,143147,3,0.416014787430684,0.166877108733001,1
1936,"Virginia",2421851,0.704976658786257,333316,11,0.694713503351316,0.655857445969544,9
1936,"Washington",1563396,0.689570889055938,666471,8,0.628682784456447,0.162856469479142,6
1936,"West Virginia",1729205,0.607027079256951,827940,8,0.550548681465778,0.471235667296246,6
1936,"Wisconsin",2939006,0.678303649565978,1183812,12,0.67043484771374,0.179377924783201,10
1936,"Wyoming",225565,0.617819125321863,101363,3,0.578693602120209,0.235135036362972,1
1940,"Alabama",2646248,0.85598306647093,292910,11,0.87074581252696,0.51422616197424,9
1940,"Alaska",NA,NA,NA,NA,NA,NA,NA
1940,"Arizona",435573,0.638103913675426,149297,3,0.721751071532604,0.423158010321731,1
1940,"Arkansas",1854482,0.790174501726088,200743,9,0.820814970582314,0.605218662889001,7
1940,"California",5677251,0.581479245979529,3229037,22,0.678699495672169,0.345792283169583,20
1940,"Colorado",1035791,0.487138847614331,545130,6,0.619417243348562,0.344005085231897,4
1940,"Connecticut",1606903,0.535796212665503,779440,8,0.578270133502014,0.459400502254313,6
1940,"D. C.",NA,NA,NA,NA,NA,NA,NA
1940,"Delaware",238380,0.548364807150891,136039,3,0.549102711559974,0.347317137901292,1
1940,"Florida",1468211,0.74014401885098,485492,7,0.760976280298749,0.413789177496218,5
1940,"Georgia",2908506,0.851197545208856,311554,12,0.873618742003243,0.56602174957418,10
1940,"Hawaii",NA,NA,NA,NA,NA,NA,NA
1940,"Idaho",445032,0.54541265811984,234395,4,0.654806995972679,0.352257600766732,2
1940,"Illinois",7630654,0.512233707728105,4197174,29,0.592464768702483,0.426154686505622,27
1940,"Indiana",3238503,0.492838290211212,1773529,14,0.574822445627047,0.398794172281554,12
1940,"Iowa",2470939,0.477885020269657,1211170,11,0.560275309466331,0.378221344307051,9
1940,"Kansas",1880999,0.427131470650924,853894,9,0.538731941079528,0.273114232143489,7
1940,"Kentucky",2614589,0.575920785858515,967706,11,0.594467589393251,0.40547816353197,9
1940,"Louisiana",2101593,0.859090750328455,372197,10,0.888405599284165,0.762945115029076,8
1940,"Maine",797423,0.4883390704337,320429,5,0.428021114258223,0.310909146617031,3
1940,"Maryland",1631526,0.587918909001957,654080,8,0.627347044587608,0.425869111891907,6
1940,"Massachusetts",4249614,0.533930291406403,2016222,17,0.550867775863087,0.505481010301443,15
1940,"Michigan",4842325,0.498329400050557,2072908,19,0.592355378039495,0.291274580481853,17
1940,"Minnesota",2563953,0.519316065684781,1240470,11,0.665996042970745,0.414079178799868,9
1940,"Mississippi",2009821,0.958071183333238,175631,9,0.972391841779975,0.820999129815679,7
1940,"Missouri",3629367,0.523904814742947,1829485,15,0.614197643474002,0.442699055619179,13
1940,"Montana",537606,0.594014114654044,245277,4,0.715175020601197,0.409520632902157,2
1940,"Nebraska",1377963,0.428131870273009,615878,7,0.583768498729788,0.36409333019437,5
1940,"Nevada",91058,0.600763531049009,53174,3,0.728083378945448,0.434648486905019,1
1940,"New Hampshire",465293,0.532208530322531,235419,4,0.508958151495528,0.411561347957108,2
1940,"New Jersey",4041334,0.518176022520707,1962283,16,0.600746492019608,0.399669511923955,14
1940,"New Mexico",423317,0.566617854371797,183014,3,0.632060513578598,0.409066997013304,1
1940,"New York",12588066,0.517871145568778,6279396,47,0.601623488369884,0.487920149551493,45
1940,"North Carolina",3170276,0.740310558100184,822648,13,0.734004507853004,0.450644729591435,11
1940,"North Dakota",680845,0.445170228191195,278626,4,0.691601066558146,0.447933335853399,2
1940,"Ohio",6646697,0.522043656578849,3319912,26,0.607701926438133,0.346827699020289,24
1940,"Oklahoma",2396040,0.576192471923079,823185,11,0.67150233653314,0.35741495711164,9
1940,"Oregon",953786,0.540651086888298,477970,5,0.684915994546001,0.347220279497972,3
1940,"Pennsylvania",9631350,0.534621411156145,4060883,36,0.582066803538016,0.341849804416824,34
1940,"Rhode Island",687497,0.567837050197142,320835,4,0.56925817086909,0.503067718133576,2
1940,"South Carolina",1738765,0.956325753781428,99830,8,0.985741140189021,0.914554100177951,6
1940,"South Dakota",692849,0.425909534508976,308427,4,0.559696484618019,0.394447155377445,2
1940,"Tennessee",2616556,0.675176762924529,520754,11,0.690626959710982,0.461341875935611,9
1940,"Texas",5824715,0.810547393436694,1122666,23,0.876084076375808,0.48163735686403,21
1940,"Utah",507847,0.623522802593078,247428,4,0.699466017383532,0.461182326042266,2
1940,"Vermont",359611,0.450567863151991,142640,3,0.433987439485284,0.329566017027083,1
1940,"Virginia",2421851,0.683303216689254,345324,11,0.704976658786257,0.459864481304655,9
1940,"Washington",1563396,0.589269229396074,784268,8,0.689570889055938,0.318243824804716,6
1940,"West Virginia",1729205,0.570989176062925,868076,8,0.607027079256951,0.412591208052117,6
1940,"Wisconsin",2939006,0.509253793459232,1384027,12,0.678303649565978,0.452765509862599,10
1940,"Wyoming",225565,0.52972659042173,111920,3,0.617819125321863,0.357100198666618,1
1944,"Alabama",2832961,0.817052633308415,243458,11,0.85598306647093,0.857060411814416,9
1944,"Alaska",NA,NA,NA,NA,NA,NA,NA
1944,"Arizona",499261,0.589783766844249,137213,4,0.638103913675426,0.68705360238541,2
1944,"Arkansas",1949387,0.700958986617478,212516,9,0.790174501726088,0.869458749294948,7
1944,"California",6907387,0.567913045986482,3501529,25,0.581479245979529,0.609632150876196,23
1944,"Colorado",1123296,0.465809383336448,503062,6,0.487138847614331,0.569535566886269,4
1944,"Connecticut",1709242,0.527019776594366,825673,8,0.535796212665503,0.494046157192677,6
1944,"D. C.",NA,NA,NA,NA,NA,NA,NA
1944,"Delaware",266505,0.545707812637596,124913,3,0.548364807150891,0.487638250502729,1
1944,"Florida",1897414,0.703237931834759,482592,8,0.74014401885098,0.748908257313678,6
1944,"Georgia",3123723,0.817476308193143,328067,12,0.851197545208856,0.92179336249562,10
1944,"Hawaii",NA,NA,NA,NA,NA,NA,NA
1944,"Idaho",524873,0.517495759771799,207536,4,0.54541265811984,0.605204095170706,2
1944,"Illinois",7897241,0.517438693657523,4018793,28,0.512233707728105,0.567803900985201,26
1944,"Indiana",3427796,0.471493289663753,1657294,13,0.492838290211212,0.560052441532758,11
1944,"Iowa",2538268,0.477371285488228,1047143,10,0.477885020269657,0.590664051234034,8
1944,"Kansas",1801028,0.394018811493049,729554,8,0.427131470650924,0.548278277683139,6
1944,"Kentucky",2845627,0.546322296040516,865037,11,0.575920785858515,0.595283454152098,9
1944,"Louisiana",2363880,0.806048426344206,349314,10,0.859090750328455,0.929724047698037,8
1944,"Maine",847226,0.475000422204583,296065,5,0.4883390704337,0.436177412041768,3
1944,"Maryland",1821244,0.518523631785602,608439,8,0.587918909001957,0.630522088353414,6
1944,"Massachusetts",4316721,0.529117684036867,1956646,16,0.533930291406403,0.520554522229097,14
1944,"Michigan",5256106,0.505128411068752,2191322,19,0.498329400050557,0.540893053709557,17
1944,"Minnesota",2792300,0.527946441357583,1117280,11,0.519316065684781,0.622748544982457,9
1944,"Mississippi",2183796,0.935578631719236,180080,9,0.958071183333238,0.964361394721634,7
1944,"Missouri",3784664,0.514745164809396,1569328,15,0.523904814742947,0.644861170767722,13
1944,"Montana",559456,0.547134683719054,205719,4,0.594014114654044,0.619806782103971,2
1944,"Nebraska",1315834,0.41419859853745,563126,6,0.428131870273009,0.640921430981028,4
1944,"Nevada",110247,0.546207176310064,54234,3,0.600763531049009,0.69408641081342,1
1944,"New Hampshire",491524,0.521227986880333,229579,4,0.532208530322531,0.492782990470317,2
1944,"New Jersey",4160165,0.506807633250206,1949209,16,0.518176022520707,0.509778716487372,14
1944,"New Mexico",531818,0.535182835011211,152077,4,0.566617854371797,0.636873266981903,2
1944,"New York",13479142,0.525158676612812,6291885,47,0.517871145568778,0.566734452333396,45
1944,"North Carolina",3571623,0.667125838336154,790554,14,0.740310558100184,0.704857559745577,12
1944,"North Dakota",641935,0.45794978027154,218679,4,0.445170228191195,0.713052030609063,2
1944,"Ohio",6907612,0.498171615093421,3153056,25,0.522043656578849,0.514704544933322,23
1944,"Oklahoma",2336434,0.556954282615299,720973,10,0.576192471923079,0.732960278613122,8
1944,"Oregon",1089684,0.52454641350211,474000,6,0.540651086888298,0.61125210780531,4
1944,"Pennsylvania",9900180,0.513961604891283,3775533,35,0.534621411156145,0.471341573412941,33
1944,"Rhode Island",713346,0.586783026539019,298843,4,0.567837050197142,0.559835032649788,2
1944,"South Carolina",1899804,0.951581224858472,95211,8,0.956325753781428,0.98104001917086,6
1944,"South Dakota",642961,0.416721246488219,232076,4,0.425909534508976,0.649089050568216,2
1944,"Tennessee",2915841,0.606475605970712,509018,12,0.675176762924529,0.671818240662826,10
1944,"Texas",6414824,0.811037185473283,1013030,23,0.810547393436694,0.885869508229573,21
1944,"Utah",550310,0.60524479895475,247979,4,0.623522802593078,0.579275099853631,2
1944,"Vermont",359231,0.429368074225949,125347,3,0.450567863151991,0.416014787430684,1
1944,"Virginia",2677773,0.625197732240226,387519,11,0.683303216689254,0.694713503351316,9
1944,"Washington",1736191,0.573712701673497,848463,8,0.589269229396074,0.628682784456447,6
